Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time,cycle_idx
4.068028641979544,-0.9998310569974193,44.33731151086641,0.9992,3.515,0.0,1
4.06792899844375,-0.9998310569974193,44.33731151086641,0.9992,3.515,9.36,1
3.404566090285622,-0.9998310569974193,44.33731151086641,0.9992,3.515,19.516,1
3.350748309336988,-0.9998310569974193,44.33731151086641,0.9992,3.515,28.875,1
3.291490399095139,-0.9998310569974193,44.33731151086641,0.9992,3.515,38.219,1
3.216341799109635,-0.9998310569974193,44.33731151086641,0.9992,3.515,47.594,1
3.1261809791138537,-0.9998310569974193,44.33731151086641,0.9992,3.515,56.954,1
3.134912006444756,-0.9998310569974193,44.33731151086641,0.9992,3.515,66.25,1
3.1436430337756587,-0.9998310569974193,44.33731151086641,0.9992,3.515,75.594,1
3.1523740611065607,-0.9998310569974193,44.33731151086641,0.9992,3.515,84.95400000000001,1
3.161105088437463,-0.9998310569974193,44.33731151086641,0.9992,3.515,94.219,1
3.1698361157683657,-0.9998310569974193,44.33731151086641,0.9992,3.515,103.547,1
3.178567143099268,-0.9998310569974193,44.33731151086641,0.9992,3.515,112.875,1
3.1872981704301706,-0.9998310569974193,44.33731151086641,0.9992,3.515,122.204,1
3.1960291977610726,-0.9998310569974193,44.33731151086641,0.9992,3.515,131.547,1
3.204760225091975,-0.9998310569974193,44.33731151086641,0.9992,3.515,140.922,1
3.2134912524228776,-0.9998310569974193,44.33731151086641,0.9992,3.515,150.282,1
3.22222227975378,-0.9998310569974193,44.33731151086641,0.9992,3.515,159.579,1
3.230953307084682,-0.9998310569974193,44.33731151086641,0.9992,3.515,168.891,1
3.2396843344155846,-0.9998310569974193,44.33731151086641,0.9992,3.515,178.219,1
3.248415361746487,-0.9998310569974193,44.33731151086641,0.9992,3.515,187.547,1
3.2571463890773895,-0.9998310569974193,44.33731151086641,0.9992,3.515,196.954,1
3.265877416408292,-0.9998310569974193,44.33731151086641,0.9992,3.515,206.282,1
3.274608443739194,-0.9998310569974193,44.33731151086641,0.9992,3.515,215.672,1
3.2833394710700965,-0.9998310569974193,44.33731151086641,0.9992,3.515,225.032,1
3.292070498400999,-0.9998310569974193,44.33731151086641,0.9992,3.515,234.375,1
3.3008015257319014,-0.9998310569974193,44.33731151086641,0.9992,3.515,243.719,1
3.3095325530628035,-0.9998310569974193,44.33731151086641,0.9992,3.515,253.141,1
3.318263580393706,-0.9998310569974193,44.33731151086641,0.9992,3.515,262.532,1
3.3269946077246084,-0.9998310569974193,44.33731151086641,0.9992,3.515,271.844,1
3.335725635055511,-0.9998310569974193,44.33731151086641,0.9992,3.515,281.266,1
3.3444566623864134,-0.9998310569974193,44.33731151086641,0.9992,3.515,290.61,1
3.3531876897173154,-0.9998310569974193,44.33731151086641,0.9992,3.515,299.969,1
3.361918717048218,-0.9998310569974193,44.33731151086641,0.9992,3.515,309.36,1
