Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time,cycle_idx
4.202937200343293,-0.001855270365327,6.546128313360122,0.0004,0.0,0.0,1
4.203467627142882,-0.0019924789577682,6.566538966413903,0.0004,4.219,9.36,1
3.957335714579553,-1.0073941876610386,6.605259968065899,0.998,3.487,23.281,1
3.933654330569148,-1.0053455870499288,6.682723553442252,0.998,3.455,36.406,1
3.915924044366086,-1.0052220550715216,6.763142355451014,0.998,3.429,49.625,1
3.9005934413973935,-1.004709587045667,6.817808595631709,0.998,3.413,62.813,1
3.886797328275911,-1.0064156653556713,6.694414873642924,0.998,3.4,75.89099999999999,1
3.874033269863135,-1.0059826833740846,6.535633802950875,0.998,3.387,89.031,1
3.861419996743425,-1.0045964487563406,6.449076061756411,0.998,3.373,102.141,1
3.849850003596085,-1.0077965434809537,6.397564546081727,0.998,3.363,115.297,1
3.83858888910792,-1.0059840734908627,6.346820683316601,0.998,3.352,128.438,1
3.827730119127424,-1.0053896471214452,6.279483920202518,0.998,3.341,141.578,1
3.817151929036368,-1.005785038861195,6.240040604923409,0.998,3.33,154.719,1
3.806431629153818,-1.0037234179757857,6.162186995064062,0.998,3.319,167.813,1
3.7963925351518624,-1.0051425534155625,6.085342496949997,0.998,3.31,180.906,1
3.786252901251013,-1.0065944076585325,6.047901698368623,0.998,3.3,194.0,1
3.7764514552903936,-1.005904654565102,5.994298974369295,0.998,3.291,207.11,1
3.766534148539476,-1.0050079881531824,5.929018450849619,0.998,3.282,220.219,1
3.756924995658308,-1.0055817185748108,5.915122369959546,0.998,3.272,233.313,1
3.7474565538526954,-1.0049410946120343,5.87746808976124,0.998,3.262,246.422,1
3.738178551405349,-1.0067714534941494,5.854538729053334,0.998,3.253,259.547,1
3.7292467528302655,-1.004355880473419,6.032300239987799,0.998,3.245,272.625,1
3.7207109364332176,-1.0058465365082443,6.187652808653868,0.998,3.236,285.75,1
3.712433825706371,-1.0073999831015945,6.31931168728807,0.998,3.228,298.86,1
3.704755874008374,-1.0060988892996294,6.459963098623032,0.998,3.22,311.953,1
3.697207097237384,-1.0072593410889106,6.5826235759308105,0.998,3.213,325.094,1
3.689981419333289,-1.0041055182873235,6.682475578624038,0.998,3.206,338.172,1
3.683281343344439,-1.0063653166356974,6.7667906652024,0.998,3.2,351.235,1
3.676643015730568,-1.0059295044212595,6.84065590179479,0.998,3.193,364.313,1
3.670474207818597,-1.0058613308584627,6.900769695184403,0.998,3.186,377.406,1
3.6642975686512793,-1.007040851986931,6.974684297021889,0.998,3.181,390.516,1
3.658721217541372,-1.0074749170530095,7.054147116626729,0.998,3.175,403.61,1
3.6531966338958406,-1.0058281309487025,7.119422641674781,0.998,3.17,416.688,1
3.648191539135393,-1.0053190648329526,7.233200024879229,0.998,3.164,429.75,1
3.643127204076512,-1.0045606279277255,7.292657689052416,0.998,3.16,442.875,1
3.638306974999324,-1.005243793885994,7.365803114123183,0.998,3.155,455.922,1
3.63390681027735,-1.0056461880352314,7.442004286024893,0.998,3.15,469.031,1
3.629577835732369,-1.006521071347117,7.5116311658398205,0.998,3.146,482.11,1
3.625490688383069,-1.0052060588400211,7.595516950483198,0.998,3.142,495.235,1
3.6217258990519543,-1.0062850110494888,7.636000496583252,0.998,3.138,508.313,1
3.6179058654948415,-1.0050452172311588,7.707820485677816,0.998,3.135,521.391,1
3.6143101671700704,-1.0041114178988917,7.761368408944423,0.998,3.132,534.469,1
3.6107488163420944,-1.004097391001096,7.854187276903368,0.998,3.128,547.578,1
3.6074626808511576,-1.0071565340176771,7.92015916098138,0.998,3.124,560.641,1
3.60421439114954,-1.0035873245013824,7.951867550466853,0.998,3.122,573.719,1
3.60107978500212,-1.0053731589816066,8.015119605004852,0.998,3.119,586.813,1
3.598143015847207,-1.00534477991661,8.076824762893104,0.998,3.116,599.969,1
3.595292505079508,-1.006374540984424,8.135496008556894,0.998,3.113,613.078,1
3.5924955072643123,-1.004763188922302,8.194143683509967,0.998,3.11,626.141,1
3.589833297675153,-1.005087868188856,8.234403043104253,0.998,3.107,639.25,1
3.58705111043621,-1.006467864140178,8.27683871645409,0.998,3.104,652.36,1
3.5844450162401515,-1.005896159263613,8.325601647130009,0.998,3.102,665.453,1
3.5819883801167216,-1.00574095358831,8.40493378711151,0.998,3.1,678.469,1
3.579481285717448,-1.0046716526794792,8.443154896531901,0.998,3.097,691.594,1
3.577030111532493,-1.007463488475293,8.483891022910965,0.998,3.095,704.719,1
3.574498041025149,-1.0069368851148364,8.523320970722219,0.998,3.092,717.813,1
3.5720963813105016,-1.006250170494276,8.581907071915191,0.998,3.09,730.906,1
3.5699246704497924,-1.005752012763647,8.635013299535663,0.998,3.088,744.0,1
3.5676874019404523,-1.0056746848893707,8.635861364264779,0.998,3.086,757.156,1
3.5652817252318343,-1.0059853480135037,8.710579897478205,0.998,3.083,770.235,1
3.563015504536128,-1.0056136939091112,8.745810924583678,0.998,3.081,783.281,1
3.560779564909578,-1.0053834319619537,8.779181715332115,0.998,3.079,796.344,1
3.5584311089349745,-1.0053194569161508,8.825847558131299,0.998,3.076,809.406,1
3.556260413245768,-1.0046800283904396,8.864334021555356,0.998,3.074,822.469,1
3.5541747761258726,-1.00685657125624,8.895505514738943,0.998,3.072,835.61,1
3.5517453674456125,-1.0056037988014854,8.9156232795484,0.998,3.07,848.719,1
3.549673010061116,-1.006500899918609,8.948781765916056,0.998,3.068,861.828,1
3.547492804580804,-1.0041035213021243,8.979150188313696,0.998,3.066,874.891,1
3.545275253153156,-1.0055547141296113,8.982522071083729,0.998,3.064,887.969,1
3.5430716959909487,-1.0056111131726966,9.047350518540483,0.998,3.062,901.063,1
3.5410906530313206,-1.0057269685647108,9.074691935642148,0.998,3.059,914.156,1
3.5388451742355813,-1.0059570937660345,9.11932898715762,0.998,3.057,927.281,1
3.536734876198633,-1.0032956695433677,9.145035418682744,0.998,3.055,940.391,1
3.5347622183665424,-1.004913889837985,9.170189637468775,0.998,3.053,953.547,1
3.5325912712046854,-1.0066203381111347,9.208158063154816,0.998,3.051,966.594,1
3.530385432923994,-1.0043646278230811,9.239654559608448,0.998,3.049,979.656,1
3.528275120376465,-1.0059025931507828,9.261311447189868,0.998,3.047,992.719,1
3.526256036013656,-1.0048108846347996,9.28667554456442,0.998,3.045,1005.828,1
3.524162365235953,-1.0062156467570722,9.323818628760735,0.998,3.043,1018.953,1
3.522142730600112,-1.0047957170779949,9.323640193926636,0.998,3.041,1032.016,1
3.5202820372749937,-1.0059815340390903,9.359878793383103,0.998,3.039,1045.078,1
3.518056566005666,-1.0064711612624666,9.397283489656198,0.998,3.037,1058.188,1
3.51612773685833,-1.006297489671258,9.451761200046846,0.998,3.035,1071.313,1
3.513838764701959,-1.0070330072366551,9.478348829437651,0.998,3.032,1084.406,1
3.5119423990712595,-1.0065634506152412,9.511209543735706,0.998,3.031,1097.563,1
3.51022701260909,-1.0063924926002477,9.560872706651814,0.998,3.029,1110.625,1
3.508170626324012,-1.0076127473934675,9.574755127268023,0.998,3.027,1123.703,1
3.5060646273243328,-1.0051443305399788,9.568360003620898,0.998,3.025,1136.781,1
3.504216217448168,-1.0057746767190974,9.613962840849988,0.998,3.023,1149.875,1
3.502218831907334,-1.0049081884810016,9.621486816763476,0.998,3.021,1162.985,1
3.5002453443943087,-1.0054953259738246,9.653748658035232,0.998,3.019,1176.047,1
3.4982617524957984,-1.0055678546821003,9.669054613654472,0.998,3.018,1189.156,1
3.496201599741504,-1.008467094437382,9.70024356633036,0.998,3.016,1202.235,1
3.494428435255009,-1.0065869472317437,9.73980615948934,0.998,3.013,1215.328,1
3.492646561899044,-1.0054291048696105,9.745045274015624,0.998,3.012,1228.516,1
3.490650761537458,-1.0060319869893113,9.771706821583358,0.998,3.01,1241.625,1
3.488748106279175,-1.0053196642305509,9.823802866191976,0.998,3.008,1254.75,1
3.48680873863875,-1.0047834402351794,9.785111854376286,0.998,3.006,1267.828,1
3.484872007388586,-1.0044362828587303,9.673433563845236,0.998,3.004,1280.875,1
3.4825185758040926,-1.005502908970213,9.428592453812874,0.998,3.002,1293.922,1
3.4798858671603226,-1.0059731896859698,9.260034269698512,0.998,2.999,1307.0,1
3.476949911144977,-1.005199762322877,9.131943278812091,0.998,2.997,1320.11,1
3.4739278363199557,-1.0062413992668056,8.978651498573063,0.998,2.994,1333.188,1
3.4708005248345057,-1.006116666583085,8.853212326153612,0.998,2.991,1346.328,1
3.467487367938052,-1.005259436365091,8.754131644550743,0.998,2.987,1359.453,1
3.4639376472959067,-1.0062735619969263,8.547879576343664,0.998,2.984,1372.5,1
3.4602628260102435,-1.005490267624175,8.426446088546731,0.998,2.981,1385.578,1
3.456546900279469,-1.005853653679471,8.334327171353248,0.998,2.977,1398.656,1
3.452704820649906,-1.004970541823366,8.194188731836748,0.998,2.973,1411.735,1
3.448580682370401,-1.0049496101759074,8.129507205737761,0.998,2.969,1424.875,1
3.4446353555004765,-1.0054795192084958,8.031882465292512,0.998,2.965,1437.953,1
3.440285896818116,-1.0065277001820836,7.903986968305452,0.998,2.961,1451.063,1
3.436212834098121,-1.0063261359083762,7.844421518977696,0.998,2.957,1464.203,1
3.431965143326194,-1.005053016174188,7.696340001775392,0.998,2.952,1477.297,1
3.427678674989944,-1.0054074790098784,7.844857824978444,0.998,2.948,1490.406,1
3.423910357991571,-1.0045247693493875,8.01958604445321,0.998,2.944,1503.531,1
3.420144710123114,-1.005133725973833,8.048360956122902,0.998,2.941,1516.61,1
3.416890607838312,-1.0070403536377737,8.133412213716763,0.998,2.937,1529.656,1
3.4138296193928044,-1.0071210588308823,8.185843393501077,0.998,2.934,1542.797,1
3.4107159745824136,-1.004994918721632,8.25168715351486,0.998,2.931,1555.875,1
3.40781424113761,-1.0077232925949713,8.264342085264518,0.998,2.927,1568.938,1
3.404964516801608,-1.007207195340916,8.313221512362874,0.998,2.925,1582.016,1
3.402562592404607,-1.0061367229767877,8.363005776196966,0.998,2.922,1595.156,1
3.39998169340105,-1.0045150629083897,8.386776138191824,0.998,2.919,1608.203,1
3.397469428208462,-1.005198292962273,8.44800876490649,0.998,2.917,1621.313,1
3.395218977705713,-1.0076095961616314,8.455493791965248,0.998,2.915,1634.453,1
3.3930099489770496,-1.0061849293146368,8.490770396743097,0.998,2.913,1647.531,1
3.3907628591012653,-1.005863549541051,8.53068532951309,0.998,2.91,1660.61,1
3.3885072450490927,-1.005591663995114,8.59094111186849,0.998,2.908,1673.75,1
3.3865029239012494,-1.0035648587067985,8.595252859081459,0.998,2.906,1686.813,1
3.384467392287162,-1.006745297153561,8.661352954021154,0.998,2.904,1699.875,1
3.3825457612749124,-1.0038458433011563,8.710476968179176,0.998,2.901,1713.0,1
3.380666924042208,-1.0059727990220435,8.739494043148168,0.998,2.899,1726.11,1
3.3787695486504985,-1.0048730483363697,8.757894392269668,0.998,2.898,1739.188,1
