Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time,cycle_idx
4.18669249732225,-0.002109128645695,4.842367203458604,0.0006,0.0,0.0,1
4.18729715087111,-0.0007242120564963,4.851633920548016,0.0006,4.202,9.390999999999998,1
3.368703009243358,-4.026031726127696,5.083024071185778,3.996,1.418,21.156,1
3.2403180335654747,-4.026378529894783,5.528980308952707,3.996,1.299,32.125,1
3.029488394702108,-4.027231208258329,6.039561811626534,3.996,1.153,43.063,1
2.7021532090441305,-4.025610326317969,6.721028815987364,3.996,0.903,54.016,1
2.277444677725721,-4.026494450929136,7.563254729563877,3.996,0.534,65.0,1
1.948761932682621,-3.7572262901579294,8.538130259439397,3.996,0.076,76.047,1
3.879095778646819,-0.0027245388170291,9.440948513465234,0.0004,0.001,87.25,1
3.964034097655262,-0.0033908240260269,9.800690675533469,0.0004,0.001,98.641,1
4.0033649490740935,-0.004020961346571,9.925006929139911,0.0004,0.001,110.031,1
4.027616729192781,-0.002554937066495,9.899907482369343,0.0002,0.001,121.438,1
4.0442717199763205,-0.0023798874345111,9.84345303577921,0.0004,0.001,132.766,1
4.056427211855517,-0.0030624548491443,9.83242265586345,0.0004,0.001,144.125,1
4.06607867019725,-0.0027625751620591,9.783563265332374,0.0004,0.001,155.453,1
4.07353729255014,-0.0017943594063553,9.672828081385063,0.0004,0.001,166.891,1
4.080066925435291,-0.0010104544442572,9.575132138054297,0.0004,0.001,178.219,1
4.085516685729473,-0.0028216019745016,9.50359767973129,0.0004,0.001,189.609,1
4.090039753045032,-0.0025514020681616,9.441147591890514,0.0004,0.001,200.984,1
4.094189847895265,-0.0021325233751752,9.374483281936982,0.0004,0.001,212.375,1
4.097800367889921,-0.0017931823086667,9.268165420596963,0.0002,0.001,223.766,1
4.100731647805047,-0.0003599085866921,9.249814512855188,0.0004,0.001,235.141,1
4.103590824494891,-0.0010355082906158,9.174679587433516,0.0004,0.001,246.547,1
4.106131973866471,-0.0034278452952295,9.047074009132086,0.0004,0.001,257.859,1
4.108123965066559,-0.0025061812525181,8.977543999620853,0.0004,0.001,269.219,1
4.110447717996232,-0.0050019258231127,8.929463419369979,0.0004,0.001,280.578,1
4.112049225825479,-0.0017458891000168,8.869227004582346,0.0004,0.001,291.938,1
4.1140495682786655,-0.002156044818495,8.79831898696304,0.0004,0.001,303.281,1
4.115245701496257,-0.0027123779615583,8.737100291887321,0.0004,0.001,314.672,1
4.116546700407826,-0.0017812970645529,8.686132856915368,0.0004,0.001,326.031,1
4.117771119986959,9.204668341945352e-06,8.641673839069895,0.0004,0.001,337.344,1
4.11880068775663,-0.0045241015030326,8.555739161389296,0.0004,0.001,348.672,1
4.120255779337005,-0.0016638046817039,8.499832337326069,0.0004,0.001,360.078,1
4.121026285088278,-0.0006230625670797,8.464486402878485,0.0004,0.001,371.438,1
4.122000163055437,0.0002012811557791,8.408388332022133,0.0004,0.001,382.844,1
4.122833685271512,-0.002927978604104,8.343837937026723,0.0004,0.001,394.156,1
4.123776440666872,-0.0022191730466287,8.31504310945947,0.0004,0.001,405.453,1
4.124308736909399,-0.0026099925682097,8.280633591871895,0.0004,0.001,416.813,1
4.12519534887741,-0.0018707095087448,8.229101704518381,0.0004,0.001,428.188,1
4.1259842397868605,-0.0036149716298684,8.164083423277162,0.0004,0.001,439.578,1
4.126578019967977,-0.0037920091120163,8.131488629167508,0.0004,0.001,450.984,1
4.127153898519748,-0.0004254403172425,8.10469960571423,0.0004,0.001,462.313,1
4.127639575943153,-0.0034432705751016,8.090196871666233,0.0002,0.001,473.656,1
4.128407010527691,-0.0016108766825201,8.035108851517773,0.0004,0.001,485.016,1
4.128645125248156,-0.0018902020297228,8.023525323368577,0.0002,0.001,496.438,1
4.129303315078184,-0.0022079562587358,7.962137624665771,0.0004,0.001,507.781,1
4.129489468013673,-0.004295654091303,7.933820150166477,0.0004,0.001,519.109,1
4.130236385267573,-0.0017748351394476,7.904122350540645,0.0004,0.001,530.469,1
4.13056831392345,-0.0023612033018906,7.869479724896291,0.0004,0.001,541.781,1
4.13103171541483,-0.0028430427085888,7.844718263020171,0.0004,0.001,553.078,1
4.131249311249982,-0.0030497486165278,7.839087390253106,0.0004,0.001,564.469,1
4.131867395753632,-0.003325025818304,7.806318421364777,0.0004,0.001,575.766,1
4.132072065175051,-0.0032466531818245,7.785337654158271,0.0004,0.001,587.094,1
4.132408052527821,-0.0037488000292745,7.744342314107141,0.0004,0.001,598.406,1
4.132876733428781,-0.0022929023698708,7.725168745448259,0.0004,0.001,609.703,1
4.133125427555624,-0.0019378714124452,7.702312460752032,0.0004,0.001,621.078,1
4.1333135180974265,-0.0002688335586838,7.667023797932259,0.0004,0.001,632.453,1
4.13364649278115,-0.0035115437834332,7.657331590742474,0.0004,0.001,643.859,1
4.134015569007745,-0.0012407404549219,7.633925883898021,0.0004,0.001,655.172,1
4.134413865987268,-0.001937280469487,7.616819466625166,0.0004,0.001,666.5,1
4.134319055513733,-0.0051505565459489,7.584047332280062,0.0004,0.001,677.844,1
4.134571066053792,-0.002273278059832,7.571155847195365,0.0004,0.001,689.188,1
4.135289695439667,-0.0028841218039845,7.574519055000371,0.0004,0.001,700.484,1
4.135167899482283,-0.0040117396529585,7.563311328557791,0.0004,0.001,711.797,1
4.135254540437967,-0.0003496809897983,7.527040559285253,0.0004,0.001,723.172,1
4.135638113142784,-0.0021822080621474,7.524941849215734,0.0004,0.001,734.469,1
4.136029522365504,-0.0018477073055795,7.513591078835589,0.0004,0.001,745.781,1
4.135948333962949,-0.0029056716168867,7.520723104723197,0.0004,0.001,757.063,1
4.136171238124551,-0.0043553050785505,7.498079597138555,0.0004,0.001,768.391,1
4.136337835493283,-0.0029033234917528,7.497717890078805,0.0004,0.001,779.828,1
4.136896057593314,-0.0036354104718155,7.484357310491633,0.0004,0.001,791.125,1
4.137005393952255,-0.0025636425331404,7.49209572958924,0.0004,0.001,802.453,1
4.136851525341964,-0.0028123059370746,7.482549097845853,0.0004,0.001,813.734,1
4.1371872655122806,-0.0023776288625376,7.469408180152043,0.0004,0.001,825.141,1
4.137181796575333,-0.0025681289740298,7.467450398826353,0.0004,0.001,836.531,1
4.1374636549919455,-0.0023941948454723,7.447685689613946,0.0004,0.001,847.953,1
4.137479716980034,-0.0060378876493577,7.453374010026994,0.0004,0.001,859.297,1
4.1378977527563325,-0.003653654350627,7.441720103943596,0.0004,0.001,870.703,1
4.137771951673985,-0.0030378422543819,7.445540056145651,0.0004,0.001,882.031,1
4.1379654652568965,-0.0031342262976196,7.442964127344411,0.0004,0.001,893.359,1
4.138316088070962,-0.0029404291962545,7.442022271286841,0.0004,0.001,904.703,1
4.1380361896672735,-0.0036583747525654,7.443198743826169,0.0004,0.001,916.094,1
4.138429930686461,-0.0040187647037127,7.440412451164657,0.0004,0.001,927.453,1
4.138585527422502,-0.0029405733847524,7.4392900885510995,0.0004,0.001,938.844,1
4.138663958521297,-0.0020839121532499,7.447351885272051,0.0004,0.001,950.203,1
4.13893806439652,4.958655279679219e-05,7.394780896099301,0.0004,0.001,961.5,1
4.138938689616911,-0.003569803503255,7.072340812129835,0.0004,0.001,972.828,1
4.139113066975001,-0.0004521993851308,6.662032421814619,0.0004,0.001,984.156,1
4.138972864723584,-0.0036673021237002,6.447123276069622,0.0004,0.001,995.531,1
4.139426304904936,-0.0014294188203242,6.353543882682011,0.0004,0.001,1006.828,1
4.139416883295019,-0.0039320820552494,6.204732813173249,0.0004,0.001,1018.203,1
4.139643518772161,-0.0038797925089345,5.984234127789843,0.0004,0.001,1029.578,1
4.139705577919733,-0.0046290797951204,5.822235786536255,0.0004,0.001,1040.953,1
4.139908136959161,-0.0014219446293947,5.744180766279362,0.0004,0.001,1052.25,1
4.139862403794621,-9.460508316451612e-05,5.515028273317567,0.0004,0.001,1063.609,1
4.192080127914615,-0.0019771646763783,6.524300362048362,0.0006,0.0,0.0,2
4.1926577100385645,-0.0024868714556308,6.534135946976518,0.0006,4.207,9.36,2
3.428551107989924,-4.0275370228852365,6.715375665482303,3.996,1.42,21.141,2
3.3098683333415595,-4.027860931751215,7.095588700986166,3.996,1.341,32.11,2
3.1195949736592747,-4.02721825354399,7.501973350462075,3.996,1.213,43.047,2
2.8190021439018307,-4.027851122954215,7.744827621652608,3.996,0.98,54.032,2
2.4284082832758966,-4.0229952057871,8.09334218838008,3.996,0.648,65.032,2
2.02277400894257,-3.8687842204749896,8.848401000465847,3.996,0.207,76.047,2
1.9012002130732608,-3.627738318106864,9.877291690718588,3.73,0.072,87.125,2
3.8706876275736897,-0.0008044343612195,10.570373584260905,0.0004,0.001,98.516,2
3.95567720252084,-0.0034283466358621,10.752582877071836,0.0004,0.001,109.938,2
3.996171810130733,-0.0005181552586466,10.71472301896826,0.0004,0.001,121.36,2
4.02185037243676,-0.0022698984079876,10.54901687014524,0.0004,0.001,132.829,2
4.039439785504408,-0.0035526303522509,10.324417731110945,0.0004,0.001,144.219,2
4.052405575479057,-0.0018785088066866,10.053819236312236,0.0004,0.001,155.625,2
4.06226513641297,-0.0010773616688863,9.82842539888764,0.0004,0.001,167.032,2
4.070505112358452,-0.0045231479842516,9.608472304434114,0.0004,0.001,178.422,2
4.07721846338825,-0.0009193553554829,9.34985596725588,0.0004,0.001,189.844,2
4.083265841632872,-0.0003716226287435,9.184519658061976,0.0004,0.001,201.344,2
4.088017602940999,-2.4545199114926105e-05,8.970723917293057,0.0004,0.001,212.75,2
4.092373439915655,-0.0014587881298077,8.726685153263535,0.0004,0.001,224.172,2
4.095985739358667,-0.0024692360874024,8.520884768809784,0.0004,0.001,235.563,2
4.09935243117471,-0.0015673439796064,8.258971160595841,0.0002,0.001,246.922,2
4.102309574599571,1.753768476920463e-05,8.099170412863666,0.0004,0.001,258.329,2
4.104803494817281,-0.001082804665424,8.268737096922475,0.0004,0.001,269.735,2
4.107015924821647,-0.0045224473934069,8.300790650949676,0.0004,0.001,281.125,2
4.109223255441765,-0.0033941671943094,8.301583637109953,0.0004,0.001,292.532,2
4.110867113756951,-0.0014247758997577,8.284530664839835,0.0004,0.001,303.985,2
4.112558306766254,-0.0034266390460534,8.29961746199781,0.0004,0.001,315.344,2
4.114150479992051,-0.0025551355311217,8.253612539881468,0.0004,0.001,326.797,2
4.115510889033558,-0.0018362713744108,8.191920772177108,0.0004,0.001,338.157,2
4.116933387255382,0.000680827317352,8.179958069760609,0.0004,0.001,349.579,2
4.11776534927397,-0.003424971831142,8.105146914514421,0.0004,0.001,360.969,2
4.118965600593861,-0.0010423759166205,8.037621930902805,0.0004,0.001,372.375,2
4.119971052167096,-0.0030930280402531,7.994496774187599,0.0004,0.001,383.75,2
4.120888591597949,-0.0019225914170993,7.940936582633189,0.0004,0.001,395.11,2
4.121684367875674,-0.0021936583249202,7.887924533055592,0.0004,0.001,406.532,2
4.1225946769187685,-0.0042830347128649,7.85375983146018,0.0004,0.001,417.922,2
4.123362409239546,-0.0028158134848503,7.795601145560388,0.0004,0.001,429.297,2
4.123784842148098,-0.0036372054047571,7.779735266621444,0.0004,0.001,440.672,2
4.124852826458901,-0.001704499813035,7.720622881237962,0.0004,0.001,452.047,2
4.12512402475267,-0.0041244824880406,7.721776044536898,0.0004,0.001,463.454,2
4.12581245378751,-0.0012819158971498,7.657514023950737,0.0004,0.001,475.016,2
4.126437240795911,-0.0037679821706591,7.637315598670552,0.0004,0.001,486.454,2
4.127075055793616,-0.0029821224264153,7.63603150750142,0.0004,0.001,497.86,2
4.12746271394728,-0.0027863247708352,7.572018197845786,0.0004,0.001,509.266,2
4.127967865229108,-0.0008430461920351,7.555693849032242,0.0004,0.001,520.641,2
4.128427728453588,-0.0028688705992358,7.514992879447073,0.0004,0.001,532.047,2
4.12906237934716,0.0011455718787924,7.496129524738305,0.0004,0.001,543.438,2
4.12965428812645,-0.0042522190931832,7.468933411883012,0.0004,0.001,554.844,2
4.129648848023744,-0.0018618902399096,7.439070724896704,0.0004,0.001,566.266,2
4.1301995139353735,-0.0019445377355007,7.402624993897256,0.0004,0.001,577.719,2
4.130305315842821,-0.0049468704033272,7.369387962035148,0.0004,0.001,589.094,2
4.130975029200871,-0.0049246929679458,7.3610885498954595,0.0004,0.001,600.454,2
4.1314098868605145,-0.0025406396050518,7.343608685544193,0.0004,0.001,611.891,2
4.131591244699401,-0.0035222052030945,7.3355424691599005,0.0004,0.001,623.282,2
4.131807981193522,-0.0020849352886794,7.275058604948589,0.0004,0.001,634.688,2
4.132249901724218,-0.0039454426930878,7.263255395293917,0.0004,0.001,646.079,2
4.132415434980321,-0.0055013525457989,7.286182110231673,0.0004,0.001,657.454,2
4.132670823414089,-0.0044345800148509,7.244622609364494,0.0004,0.001,668.844,2
4.1331864294012295,-0.001532218602918,7.226431542135841,0.0004,0.001,680.204,2
4.133331944102207,-0.0032271780071692,7.208196773693631,0.0004,0.001,691.625,2
4.1334790744772025,-0.0029418164026412,7.19301550374468,0.0004,0.001,703.0,2
4.133708437983121,-0.0034951349058935,7.2024567694713735,0.0004,0.001,714.438,2
4.133727073309135,-0.0021109492984582,7.200940717660517,0.0004,0.001,725.813,2
4.134143603006631,-0.0031773624787449,7.183966020668052,0.0004,0.001,737.204,2
4.134314577297871,-0.0005321922163396,7.149703663584896,0.0004,0.001,748.719,2
4.134647071138523,-0.0001638778387186,7.169005436616682,0.0004,0.001,760.11,2
4.134776119999341,-0.000562560952008,7.133981409133894,0.0004,0.001,771.5,2
4.135190897352604,-0.0026127515828852,7.099375248925436,0.0004,0.001,782.938,2
4.135162828385919,-0.002811991430275,7.1151066234247216,0.0004,0.001,794.297,2
4.1353396843175325,-0.0029612282162581,7.131033693327261,0.0004,0.001,805.657,2
4.135641625464908,-0.0023474050217471,7.117685984922073,0.0004,0.001,817.079,2
4.13563821402554,-0.0031129542285068,7.114893153236767,0.0004,0.001,828.422,2
4.135935996266537,-0.0003095659472893,7.111458952023154,0.0004,0.001,839.844,2
4.1358427788057,-0.0023090582130273,7.089413188117395,0.0004,0.001,851.266,2
4.136499171155404,-0.0038472477126971,7.099333541611544,0.0004,0.001,862.641,2
4.136476472225892,-0.0010077077053274,7.112121598365642,0.0004,0.001,874.032,2
4.136651817972453,-0.0029412962975834,7.092271407011501,0.0004,0.001,885.407,2
4.136739077529847,-0.0024403672522629,7.100975249347792,0.0004,0.001,896.844,2
4.136977998913077,-0.0008430213412977,7.088701178738281,0.0004,0.001,908.204,2
4.137286268463926,-0.0029476154327922,7.080653253965666,0.0004,0.001,919.563,2
4.137344353438284,-0.0019428149505045,7.084455507392891,0.0004,0.001,930.938,2
4.137119401549017,-0.0036783642133424,7.085434269492907,0.0004,0.001,942.344,2
4.137322851638592,-0.0037282700712211,7.082854595004862,0.0004,0.001,953.719,2
4.13738483528896,-0.0020254966654031,7.081107080690478,0.0004,0.001,965.047,2
4.137611833385028,-0.0004548242512523,7.074048639122139,0.0004,0.001,976.485,2
4.137565284550236,-0.001926815166544,7.109319654304132,0.0004,0.001,987.891,2
4.137800079085992,-0.0017978968436915,7.094543731430186,0.0004,0.001,999.297,2
4.137802370853401,-0.0016793076044906,7.082416283454042,0.0004,0.001,1010.688,2
4.137990030463647,-0.003458312815861,7.072269089287265,0.0004,0.001,1022.079,2
