Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time,cycle_idx
3.818275498868238,-0.0002235947768237,9.269790882570575,0.0002,0.0,0.0,1
3.818251607211284,-0.0023970530374059,9.226356299373512,0.0002,3.832,9.313000000000002,1
3.446851373564931,-2.0119879509650174,9.20464519659275,1.9972,2.452,19.406,1
3.422975267755397,-2.0118213167651904,9.265591185784546,1.9974,2.432,28.797,1
3.4029754490148205,-2.0126371059815167,9.301346770347196,1.9974,2.414,38.141,1
3.384898603261075,-2.0126516512428627,9.38518031899416,1.9974,2.396,47.563,1
3.36802442320364,-2.0129067507586305,9.454623610370788,1.9974,2.38,56.953,1
3.351609611841167,-2.009981886401904,9.579000801430432,1.9974,2.364,66.235,1
3.335524618970223,-2.010777503164567,9.661614424237555,1.9976,2.345,75.625,1
3.3200283575298206,-2.0110015213162526,9.755228076649752,1.9976,2.329,85.0,1
3.303946295137821,-2.011289822612663,9.858870445428852,1.9976,2.315,94.344,1
3.2881350041224597,-2.011247388636915,9.949620648937463,1.9976,2.301,103.75,1
3.272461688392504,-2.011635426442659,10.051095989018991,1.9976,2.286,113.11,1
3.256681991530671,-2.011481044532085,10.133817247793358,1.9976,2.273,122.469,1
3.241032074267313,-2.012457029190732,10.234711026654328,1.9976,2.259,131.86,1
3.2253193813639083,-2.0127051154047506,10.3128191257729,1.9976,2.243,141.235,1
3.2103933057943164,-2.012894456384444,10.42681999763508,1.9976,2.229,150.61,1
3.1958879051182567,-2.01274291783635,10.554066402791582,1.9978,2.215,159.953,1
3.18237387036451,-2.0124418364177736,10.636101221774748,1.9978,2.203,169.328,1
3.1699208027976846,-2.0114039936904358,10.74872799986977,1.9978,2.191,178.688,1
3.1585981939814127,-2.011831560911277,10.858790479393743,1.9978,2.181,188.0,1
3.149278362328974,-2.011551493069625,10.938942710039052,1.9978,2.171,197.313,1
3.1414906736822688,-2.011819259048646,11.094014941857486,1.9978,2.163,206.672,1
3.135450237385885,-2.01154816034079,11.1837029341957,1.9978,2.157,216.0,1
3.131403667596553,-2.011343278665145,11.289112689762824,1.9978,2.153,225.328,1
3.1286090244912765,-2.0116787347291094,11.414914046569676,1.9978,2.151,234.641,1
3.1275320773952924,-2.012496874513926,11.49035957718083,1.9978,2.15,243.953,1
3.127677350364979,-2.0115378506043933,11.629406118396844,1.9978,2.15,253.281,1
3.128732415466465,-2.0114222272698914,11.704074765589745,1.998,2.152,262.656,1
3.13074606201485,-2.0113258297161125,11.832491721936686,1.998,2.154,272.0,1
3.1331539319579007,-2.0111030600955635,11.9642147451416,1.998,2.157,281.375,1
3.136458681695574,-2.01259946383856,12.05953665965703,1.998,2.161,290.703,1
3.1396683000903867,-2.01085979668663,12.148041650697625,1.998,2.165,300.125,1
3.1434133870053347,-2.011174169877328,12.260021451706072,1.9978,2.169,309.485,1
3.14738629707528,-2.011008216697363,12.350976626465814,1.998,2.173,318.828,1
3.150983003810281,-2.0117277879143742,12.454211227538542,1.998,2.177,328.219,1
3.1548752806790787,-2.01068782921739,12.54789979917618,1.998,2.181,337.531,1
3.1585456736545185,-2.0120641909004218,12.609680847461227,1.998,2.185,346.953,1
3.162218038897384,-2.01118474116031,12.66780943754133,1.998,2.189,356.25,1
3.16592969414432,-2.01213975690033,12.80472074920704,1.998,2.194,365.578,1
3.169325575768775,-2.0122258473276387,12.86013753165023,1.998,2.197,374.906,1
3.172508900505752,-2.011755040358551,12.94440086598526,1.998,2.201,384.266,1
3.1756244946023826,-2.0117368641940296,13.095624532875586,1.998,2.204,393.61,1
3.1785749251233946,-2.012685512332597,13.134399507752274,1.998,2.208,403.031,1
3.1812344737303717,-2.011907550589893,13.173415587856605,1.998,2.211,412.36,1
3.1838360490336477,-2.01281522035028,13.312319389539416,1.998,2.214,421.75,1
3.186597997860644,-2.011245607395149,13.367304673089611,1.998,2.217,431.078,1
3.1887455822149,-2.011851124153759,13.389958328467348,1.998,2.219,440.406,1
3.1908257579044004,-2.011711218199417,13.449625254536564,1.998,2.221,449.828,1
3.1929449504580782,-2.0119982954857982,13.497030722121776,1.998,2.224,459.141,1
3.1944631850882037,-2.01189269952614,13.571679968340629,1.9982,2.226,468.516,1
3.196041461397612,-2.01119281924883,13.71210200292376,1.998,2.227,477.875,1
3.1975989326919048,-2.0095895621705178,13.734892368704047,1.998,2.229,487.203,1
3.1987947931010403,-2.010027216232247,13.798086538705958,1.9982,2.231,496.547,1
3.1998513543154496,-2.011571509748887,13.822664085435898,1.998,2.233,505.906,1
3.201008659253098,-2.0107826977652707,13.93532304788571,1.9982,2.234,515.25,1
3.201748581120131,-2.012363150480833,13.93511876870103,1.998,2.235,524.594,1
3.2025447565798686,-2.012826360174385,13.962430053813414,1.9982,2.236,533.938,1
3.203155181090104,-2.0110789104853257,14.08221017047638,1.9982,2.237,543.25,1
3.2034621598706403,-2.011614275853613,13.96869221792434,1.9982,2.237,552.594,1
3.204039516996878,-2.0127865980071413,13.857303113593767,1.9982,2.238,561.953,1
3.2038025625345687,-2.01202807232105,13.54654551538211,1.9982,2.239,571.281,1
3.2031663859655453,-2.0124155501978613,13.387152216989335,1.9982,2.238,580.625,1
3.2023841636782997,-2.012715643161282,13.22125157091335,1.9982,2.237,589.969,1
3.2011033126664614,-2.012101570090984,13.19697366097308,1.9982,2.237,599.266,1
3.19958806153914,-2.011228024941119,13.174327029492638,1.998,2.235,608.656,1
3.1977292144851743,-2.0115338399926554,13.071770426807582,1.9982,2.233,618.031,1
3.195890915013684,-2.010903869978911,12.886604806520689,1.9982,2.232,627.391,1
3.193780019274945,-2.012533413072277,12.85365944398624,1.9982,2.23,636.813,1
3.191509619661164,-2.011193727384484,12.75437499557342,1.9982,2.228,646.219,1
3.188905137365402,-2.0115125453512794,12.713399556643008,1.9982,2.226,655.625,1
3.186081824952645,-2.013883249868273,12.67667950360292,1.998,2.224,665.0,1
3.1839888624987016,-2.012474264941084,12.739126609116408,1.9982,2.221,674.344,1
3.1810964259276338,-2.0123495275143,12.838828393080528,1.9982,2.219,683.719,1
3.1782461829905264,-2.010367705420665,12.7085610580852,1.9982,2.216,693.047,1
3.1754511935103933,-2.01278457907094,12.785952968144834,1.9982,2.213,702.391,1
3.172404876379157,-2.0115526049240726,12.67016160594673,1.9982,2.211,711.781,1
3.1695578759790517,-2.0122043194644696,12.65478253353758,1.9982,2.208,721.11,1
3.16637701012642,-2.0127526564165565,12.593167780740746,1.9982,2.205,730.485,1
3.1632972983157392,-2.0125589934435246,12.506483454420987,1.9982,2.201,739.875,1
3.159935410233259,-2.010875235988953,12.67542921636366,1.9982,2.198,749.203,1
3.156929927963353,-2.010921237866816,13.003864691058675,1.9982,2.195,758.547,1
3.1539032062795687,-2.0116260160595005,13.126038819925643,1.998,2.192,767.828,1
3.1511976667353787,-2.0135573071403745,13.165922537466631,1.9982,2.189,777.172,1
3.148515228584731,-2.0122094811474907,13.245536150705403,1.9982,2.187,786.516,1
3.1457259593983005,-2.012195154251788,13.412843906354372,1.9982,2.184,795.906,1
3.1431888902622824,-2.01177756493504,13.494625206440706,1.9982,2.182,805.266,1
3.1407270182609217,-2.012165440534569,13.600783410809507,1.9982,2.179,814.656,1
3.138245220442791,-2.0106076007469005,13.703373701280803,1.9982,2.177,824.0,1
3.135972522720791,-2.011868631855484,13.722239140246431,1.9982,2.174,833.313,1
3.1336444194597286,-2.0114824922223766,13.775202066907331,1.9982,2.172,842.735,1
3.1310201146228795,-2.0123296028848228,13.76457340593571,1.9982,2.169,852.078,1
3.128513066362376,-2.0119346236888744,13.89566822052884,1.9982,2.167,861.406,1
3.1262464475696308,-2.0106552570770564,13.973588927551926,1.9982,2.165,870.75,1
3.1237803019331296,-2.01104888399548,13.943644244374685,1.9982,2.163,880.094,1
3.121275457080953,-2.0119801653139,13.988228211140497,1.9982,2.161,889.578,1
3.1188488031894805,-2.011784225564385,14.114916127029248,1.9982,2.157,898.953,1
3.116245047493238,-2.012239516210732,14.098997246909578,1.9982,2.155,908.313,1
3.11360024350444,-2.01206032295997,14.16277991398448,1.9982,2.153,917.672,1
3.111061753143756,-2.0124864892958634,14.281880275955144,1.9982,2.15,927.016,1
3.108277699009516,-2.011783754180376,14.424881043340106,1.9982,2.148,936.422,1
3.1055198220853697,-2.01073656520344,14.333674807026965,1.9982,2.145,945.797,1
3.102981449213131,-2.0126210989925024,14.416875060582464,1.9982,2.142,955.172,1
3.1001877612101656,-2.012286739248887,14.473555669038316,1.9982,2.14,964.547,1
3.097383204899916,-2.0128633755434646,14.65181331204978,1.9982,2.137,973.922,1
3.0949163138998697,-2.0112863899014743,14.640472962584589,1.9982,2.134,983.281,1
3.091978281482997,-2.013511133976057,14.66248194955482,1.9982,2.131,992.625,1
3.0891487933373667,-2.011837594439676,14.772636468073896,1.9982,2.129,1002.0,1
3.086002484637708,-2.010362913779892,14.760955151233702,1.9982,2.125,1011.469,1
3.082887351221441,-2.0104598718039792,14.863125184426291,1.9982,2.123,1020.828,1
3.0800186033925616,-2.013087190870692,14.926194673966297,1.9982,2.119,1030.172,1
3.077041490908328,-2.010960986475537,14.880672461370066,1.9982,2.117,1039.516,1
3.073914575981844,-2.0116825535852354,14.923023396091804,1.9982,2.114,1048.891,1
3.0709263965941798,-2.01253607086264,15.082455376196467,1.9984,2.111,1058.25,1
3.0674462424767444,-2.01122755872452,15.10729568017874,1.9982,2.107,1067.61,1
3.064280964334217,-2.011399854662322,15.11555195277901,1.9982,2.105,1076.953,1
3.0609410739563905,-2.0123513102173503,15.237010944503226,1.9982,2.101,1086.313,1
3.0575119947663887,-2.013507513239067,15.265244715084313,1.9982,2.098,1095.641,1
3.0540992217856138,-2.011308178306173,15.270262278756224,1.9982,2.094,1105.063,1
3.050489834478257,-2.0107871282141816,15.281119871066863,1.9982,2.091,1114.406,1
3.047197031215324,-2.011726133274894,15.445568341812628,1.9982,2.087,1123.781,1
3.0431484714592174,-2.0113342144759265,15.4490054054456,1.9982,2.083,1133.172,1
3.039848955209144,-2.011373334710887,15.486353494641593,1.9982,2.08,1142.531,1
3.035921981597758,-2.0118268131181565,15.504732154797654,1.9982,2.077,1151.891,1
3.032060929538214,-2.010979160519012,15.594669404908576,1.9982,2.073,1161.235,1
3.0284853025043046,-2.0120294481142023,15.598026412302024,1.9982,2.069,1170.641,1
3.024034794305861,-2.011458410046599,15.675967535161265,1.9982,2.065,1180.016,1
3.0196878394502407,-2.012095691965321,15.706519919933283,1.9982,2.061,1189.391,1
3.015489683049416,-2.012026074156665,15.776442068486938,1.9984,2.056,1198.703,1
3.011267445000632,-2.011156401886814,15.914923977855342,1.9982,2.051,1208.094,1
3.006975980383709,-2.0113949939008884,15.984256390679867,1.9982,2.047,1217.453,1
3.002678433517257,-2.012492650200193,15.95409286639155,1.9984,2.043,1226.75,1
2.998286747256554,-2.0125172440807377,16.026391900188614,1.9982,2.039,1236.094,1
2.9936491409523667,-2.0120459745123336,16.072864573554597,1.9982,2.034,1245.453,1
2.9888474746133213,-2.0105151479119323,16.061195783114563,1.9984,2.029,1254.797,1
2.9842718176910985,-2.0115421091714776,16.245583120508712,1.9984,2.02,1264.25,1
2.9792774841916456,-2.010975674223699,16.281614564767395,1.9984,2.016,1273.735,1
2.974253675110028,-2.012084093732349,16.30813343419844,1.9982,2.011,1283.172,1
2.968850383838669,-2.0120608893600243,16.375285709370072,1.9984,2.007,1292.656,1
2.9634851402596887,-2.013051327493232,16.393870217375486,1.9984,2.002,1302.156,1
2.9577247882636746,-2.0131301243938977,16.39295059707758,1.9984,1.997,1311.672,1
